2334991705134764615;2334328690080780357;3
2335215014985428265;2334328690080780357;2
2335506353312063283;2334328690080780357;2
2335888514719366892;2335698454996546502;3
2336242378096470155;2335698454996546502;4
2336396692208853741;2335698454996546502;4
2336570459698756088;2335698454996546502;4
2337044656506553509;2335698454996546502;3
2337167718237639093;2335698454996546502;3
2337327187575137997;2335698454996546502;4
2337540287544867443;2335698454996546502;4
2337741654869624465;2335698454996546502;3
2338017885782478045;2335698454996546502;3
2338451476168671766;2338067031905441855;3
2338792529155366315;2338067031905441855;3
2338989319859964665;2338067031905441855;4
2339277195556303364;2338067031905441855;3
2339397774272782635;2338067031905441855;3
2339559903414484345;2338067031905441855;4
2339694644501642841;2338067031905441855;3
2339887006887521644;2338067031905441855;3
2339934017564686196;2338067031905441855;3
2340076300353283498;2338067031905441855;3
2340121435517984242;2340076300353283498;4
2340216674227145466;2340076300353283498;3
2340363044212348204;2340076300353283498;4
2340415947214910496;2340076300353283498;3
2340791624747570398;2340076300353283498;3
2341006093690268014;2340076300353283498;4
2341160166041224197;2341006093690268014;2
2341464127134012915;2341006093690268014;2
2341939510988426341;2341006093690268014;3
2342067923132139746;2341006093690268014;3
2342236469374706783;2341006093690268014;3
2342263953207834921;2341006093690268014;3
2342531098637950715;2342325887839190700;1
2342582193313498825;2342325887839190700;1
2342795971143688472;2342325887839190700;1
2342886372897130157;2342795971143688472;4
2343150722573538623;2342795971143688472;4
2343372614631879693;2342795971143688472;4
2344005375734619731;2342795971143688472;4
2344185369655369097;2342795971143688472;4
2344267623735631862;2342795971143688472;4
2344294352660920020;2342795971143688472;4
2344300249979639367;2342795971143688472;4
2344445825006374225;2342795971143688472;4
2344863677476571925;2342795971143688472;3
2345071053364579945;2342795971143688472;4
2345118705092140162;2342795971143688472;3
2345408887414705216;2345202435245295177;3
2345691275964924940;2345202435245295177;2
2345741661258718921;2345202435245295177;2
2345795724312295274;2345202435245295177;2
2346061055961476165;2345202435245295177;3
2346098342691270284;2345202435245295177;3
2346163669632209622;2346098342691270284;2
2346335923797346469;2346098342691270284;3
2346430973890856760;2346335923797346469;1
2346506285289280517;2346335923797346469;2
2346766766318785971;2346335923797346469;2
2346943433904247669;2346335923797346469;1
2347327872897990449;2346335923797346469;1
2347442720339308033;2346335923797346469;1
2347906739460762989;2346335923797346469;2
2348319152112142515;2346335923797346469;2
2348344269355221470;2346335923797346469;1
2348460896536360575;2346335923797346469;2
2348923232574908690;2346335923797346469;2
2349072824105153402;2346335923797346469;2
2349079512564540721;2346335923797346469;2
2349341493962628194;2346335923797346469;2
2349411927004195065;2346335923797346469;1
2349635872653485508;2346335923797346469;1
2349656910829806842;2349635872653485508;3
2349799546964878686;2349635872653485508;4
2349877061022095957;2349635872653485508;4
2350083696899726030;2349635872653485508;4
2350400575408443779;2349635872653485508;3
2350524489695502952;2350496532705880015;4
2350993159299597442;2350496532705880015;4
2351244796701283853;2350496532705880015;4
2351333324209823840;2350496532705880015;3
2351619782704721872;2350496532705880015;4
2352039084997732820;2350496532705880015;3
2352153514837030140;2350496532705880015;4
2352358067416976824;2350496532705880015;4
2352578184285657922;2350496532705880015;4
2352660048203296352;2350496532705880015;4
2352708732131973231;2350496532705880015;3
2352940767990709092;2350496532705880015;3
2353292201836561883;2350496532705880015;3
2353520057581310252;2350496532705880015;4
2353647791447108804;2350496532705880015;3
2354313963594699127;2350496532705880015;3
2354456802653505411;2350496532705880015;3
2354653715904535483;2350496532705880015;4
2354976969407612503;2350496532705880015;4
2355373623712555127;2350496532705880015;4
2355580352149923997;2355373623712555127;2
2355806657570631313;2355373623712555127;3
2356031881692356405;2355373623712555127;3
2356402598351582257;2355373623712555127;3
2356704702939259069;2355373623712555127;2
2356910549096460305;2356704702939259069;2
2357224925261994734;2356704702939259069;2
2357299385770608172;2356704702939259069;2
2357849293955468479;2356704702939259069;1
2358021838979257796;2356704702939259069;1
2358136246041504376;2356704702939259069;1
2358626719251343529;2356704702939259069;1
2358693103603909683;2356704702939259069;1
2358795233050854205;2356704702939259069;1
2358998047284961823;2358893920534810986;2
2359677330836624624;2358893920534810986;2
2359876914947641493;2358893920534810986;1
2360223852793327313;2359876914947641493;2
2360298310332487550;2359876914947641493;1
2360883912604040262;2359876914947641493;2
2361063158544536808;2359876914947641493;2
2361647964143938740;2359876914947641493;1
2361844070703027608;2359876914947641493;2
2362042602745143842;2361844070703027608;3
2362271211273577891;2361844070703027608;4
2362272680553840202;2361844070703027608;4
2362660955842808423;2361844070703027608;4
2362816388881702513;2362660955842808423;1
2363030743496908415;2362660955842808423;2
2363123544404875349;2362660955842808423;2
2363310190507513500;2362660955842808423;1
2363465133838025708;2362660955842808423;1
2363657094107608810;2362660955842808423;1
2363665627315784894;2362660955842808423;1
2363890124133452771;2362660955842808423;1
2363901069623194489;2362660955842808423;2
2363969276249054040;2362660955842808423;1
2364319501199594590;2362660955842808423;2
2364852502947156731;2364595135692953671;3
2365041712696287214;2364595135692953671;2
2365197505140907653;2364595135692953671;3
2365649505765487699;2365197505140907653;1
2365754352064040808;2365197505140907653;1
2365758062778373512;2365754352064040808;3
2365801076333554315;2365754352064040808;4
2366008129820191837;2365754352064040808;3
2366387747535796354;2365754352064040808;3
2366511268097759391;2365754352064040808;3
2366781819375450458;2365754352064040808;4
2366952681246513352;2365754352064040808;3
2366977323818887522;2365754352064040808;4
2367207271158511370;2365754352064040808;3
2367411089646289710;2365754352064040808;3
2367592026749068270;2365754352064040808;4
2367708706193913710;2365754352064040808;3
2367864557718833360;2367708706193913710;1
2368034581345596870;2367708706193913710;2
2368260076485347877;2367708706193913710;2
2368323166635690250;2367708706193913710;2
2368474180792830852;2367708706193913710;2
2369065692280919132;2367708706193913710;1
2369153717665929373;2367708706193913710;1
2369202153407125641;2369153717665929373;2
2369424451219323145;2369153717665929373;2
2369811643438413712;2369153717665929373;2
2370153727659479662;2369153717665929373;2
2370642531022181009;2369153717665929373;1
2370857953307071381;2369153717665929373;2
2371043843408610007;2369153717665929373;2
2371216090031802974;2369153717665929373;2
2371360497509131800;2369153717665929373;1
2371588268265790741;2369153717665929373;1
2371835368068773140;2369153717665929373;1
2371869224295114673;2369153717665929373;2
2371957821574085426;2369153717665929373;1
2372226882891097865;2369153717665929373;1
2372388689240889609;2369153717665929373;2
2372536056499781795;2369153717665929373;1
2372627331501034254;2369153717665929373;1
2372917850605158533;2369153717665929373;1
2373065768810425119;2369153717665929373;1
2373165074212178585;2373065768810425119;1
2373606554506472081;2373065768810425119;2
2373975654672345014;2373065768810425119;1
2374086895672446572;2373065768810425119;2
2374138245934226086;2373065768810425119;2
2374172054914467951;2373065768810425119;1
2374219077427909570;2374172054914467951;3
2374357732733530316;2374219077427909570;1
2374454095896550553;2374219077427909570;1
2374556754114308908;2374219077427909570;1
2374649580129318055;2374219077427909570;1
2374877873381352931;2374649580129318055;3
2374887264930516459;2374649580129318055;4
2375063208325870469;2374649580129318055;3
2375157534080097136;2374649580129318055;4
2375372925716586895;2374649580129318055;3
2375554189946394355;2374649580129318055;4
2375790984522868130;2374649580129318055;4
2375886499204770310;2374649580129318055;3
2376238584073320325;2374649580129318055;3
2376502907370388662;2374649580129318055;4
2376553271033670869;2374649580129318055;4
2376646102979393978;2374649580129318055;4
2376840998919272015;2374649580129318055;3
2377033923586814384;2374649580129318055;3
2377440073506534502;2374649580129318055;4
2377566236816584035;2374649580129318055;3
2377764486634802256;2374649580129318055;4
2377972491872315834;2374649580129318055;4
2378177749930625283;2378105609293747216;1
2378341037726927407;2378105609293747216;1
2378491801711527065;2378105609293747216;1
2378696698167702937;2378105609293747216;1
2378868055546701529;2378105609293747216;1
2378870144336570231;2378105609293747216;2
2379154772385383732;2378105609293747216;2
2379286385591453058;2378105609293747216;2
2379294898099871159;2378105609293747216;1
2379806191977323895;2379294898099871159;1
2379998519115747114;2379294898099871159;2
2380058748551274167;2379294898099871159;1
2380282988133437149;2379294898099871159;1
2380473948859497103;2379294898099871159;1
2380475063449744777;2379294898099871159;2
2380530775675139977;2379294898099871159;1
2380600445028657932;2380530775675139977;3
2380751867314840890;2380530775675139977;3
2381070525464575068;2380530775675139977;2
2381264130283539544;2380530775675139977;2
2381284261597153583;2380530775675139977;3
2382250230701419577;2382105012647195004;3
2382259288151206277;2382105012647195004;2
2382622277845541836;2382105012647195004;2
2382710989501365190;2382105012647195004;3
2382777032179355855;2382105012647195004;3
2382928044929676984;2382105012647195004;3
2383035224052950826;2382105012647195004;3
2383210500830602520;2382105012647195004;2
2383652931925183755;2382105012647195004;2
2383836600936146193;2382105012647195004;2
2384062817287610653;2382105012647195004;2
2384516679338158299;2382105012647195004;2
2384556968892842531;2382105012647195004;2
2384747771051132471;2384556968892842531;2
2384926667598678833;2384556968892842531;3
2385022266957302899;2384556968892842531;3
2385292681809701576;2384556968892842531;2
2386116484440841951;2385906702990499370;2
2386271100540842756;2385906702990499370;2
2386500341496152052;2385906702990499370;1
2386757624709768623;2385906702990499370;1
2386849098648984199;2385906702990499370;1
2387235252014106817;2385906702990499370;2
2387247441437585097;2385906702990499370;2
2387784219959162139;2385906702990499370;2
2388015227056019997;2385906702990499370;2
2388115634814824955;2385906702990499370;2
2388283498010345176;2385906702990499370;2
2388489435798132249;2385906702990499370;2
2388696498256085095;2385906702990499370;1
2388919086554475706;2385906702990499370;2
2389164744123631646;2385906702990499370;2
2389535829680372264;2389164744123631646;2
2389672996327404189;2389164744123631646;2
2389694131727299036;2389164744123631646;2
2389870965542364250;2389164744123631646;2
2389998173708158530;2389164744123631646;1
2390071098272433120;2389164744123631646;2
2390277718518714221;2390071098272433120;1
2390618313618508460;2390071098272433120;1
2390993659285524756;2390071098272433120;2
2391163882687290350;2390071098272433120;2
2391421612093647163;2390071098272433120;2
2391672347992801379;2391541268920060535;3
2391786646883207125;2391541268920060535;4
2392092942417262679;2391541268920060535;3
2392249410392584068;2392092942417262679;1
2392821188648517296;2392092942417262679;2
2393134835404698762;2392092942417262679;2
2393163672412578861;2392092942417262679;2
2393475175323576647;2392092942417262679;2
2393610515017974502;2392092942417262679;1
2393769187167835980;2392092942417262679;1
2393871036980700628;2393769187167835980;1
2394813230691705646;2393871036980700628;3
2395151230236166251;2393871036980700628;3
2395247283407530761;2393871036980700628;4
2395653349391286674;2393871036980700628;4
2395880699612040096;2393871036980700628;3
2396512421458311646;2396235535223409626;1
2396906256499112983;2396235535223409626;2
2397097155803497272;2396906256499112983;2
2397271317614871306;2396906256499112983;2
2397488205796454243;2396906256499112983;2
2397580116552357788;2397488205796454243;2
2397826560552594796;2397580116552357788;3
2397826916345287784;2397580116552357788;3
2398158675034177786;2397580116552357788;3
2398510142902440716;2397580116552357788;3
2398638140890785098;2397580116552357788;4
2399085903463396079;2397580116552357788;4
2399493280960719418;2397580116552357788;3
2399638571551049036;2397580116552357788;4
2399755404163037881;2397580116552357788;4
2399985960276854192;2397580116552357788;3
2400067041018319379;2397580116552357788;4
2400169806321880905;2397580116552357788;3
2400303675954061552;2397580116552357788;3
2400383318616967014;2397580116552357788;4
2400505096889214692;2397580116552357788;4
2400565580140774141;2397580116552357788;3
2400774234752657723;2397580116552357788;3
2400931571168144912;2397580116552357788;3
2401333967752313299;2397580116552357788;3
2401652931885118767;2397580116552357788;3
2401811400471734932;2397580116552357788;4
2402017309965989184;2397580116552357788;4
2402243862942051950;2402166412396986674;3
2402375100407511916;2402166412396986674;2
2402561227919746141;2402166412396986674;2
2402783022033223668;2402166412396986674;2
2403032119516122719;2402809558768774790;1
2403434167188370989;2402809558768774790;2
2403882918049558832;2402809558768774790;2
2404191824821730651;2402809558768774790;1
2404392802523459375;2404191824821730651;3
2404670203429744662;2404191824821730651;3
2404958811464713026;2404191824821730651;2
2405377244418280844;2404191824821730651;3
2405554592498998228;2404191824821730651;3
2405562882655398871;2404191824821730651;3
2405589811369529641;2404191824821730651;2
2405699869890187035;2405673518409339105;3
2405862804828613488;2405673518409339105;3
2405869331134940483;2405673518409339105;3
2406029897299668607;2405673518409339105;4
2406269384835852368;2405673518409339105;4
2406605170700685154;2405673518409339105;3
2406682066005867516;2405673518409339105;4
2406770089953620922;2405673518409339105;3
2406773749831476963;2406770089953620922;4
2406782036854298621;2406770089953620922;4
2406993275315792301;2406770089953620922;4
2407161678637809622;2406770089953620922;3
2407632566364290662;2406770089953620922;3
2407881227094953954;2406770089953620922;4
2407910709221986958;2406770089953620922;4
2407959099535933941;2406770089953620922;3
2408062238523048177;2406770089953620922;4
2408334203534255083;2408062238523048177;3
2408457645549373602;2408062238523048177;3
2408584829033792599;2408062238523048177;3
2409091842150551042;2408739670784218012;3
2409167411895455618;2408739670784218012;4
2409258734823164321;2408739670784218012;3
2409304044607490218;2408739670784218012;4
2409382644335691107;2408739670784218012;4
2409643922608698704;2409382644335691107;3
2409938290871719280;2409643922608698704;3
2410048832759082732;2409643922608698704;3
2410386735726557679;2409643922608698704;2
2410443924019457142;2409643922608698704;3
2410630969202908067;2409643922608698704;3
2410812641121007331;2409643922608698704;2
2410840147585068652;2409643922608698704;3
2410914249234769087;2410840147585068652;4
2411325213038789930;2410840147585068652;4
2411548135859669162;2410840147585068652;4
2411695894090393692;2410840147585068652;4
2411896168380818240;2410840147585068652;4
2412116391181219327;2410840147585068652;3
2412336850559856923;2410840147585068652;4
2412345698731905646;2410840147585068652;4
2412530121722709589;2410840147585068652;3
2412555101333449506;2410840147585068652;3
2412571046977243357;2410840147585068652;4
2412744329779984421;2410840147585068652;3
2412810090854233659;2410840147585068652;3
2413145812113047620;2410840147585068652;4
2413274730205828990;2410840147585068652;4
2413765750439425717;2410840147585068652;3
2413952548064086876;2413917082503956147;3
2414041994082118498;2413917082503956147;2
2414364136601994609;2413917082503956147;3
2414580784554491146;2414364136601994609;1
2414682250824178193;2414580784554491146;2
2415167178542098246;2414580784554491146;1
2415256837123271738;2414580784554491146;2
2415617026310245857;2414580784554491146;2
2415761297145619982;2414580784554491146;1
2415852317117079662;2414580784554491146;2
2415897227495347261;2414580784554491146;1
2416043576497806635;2414580784554491146;1
2416161291891871498;2416043576497806635;3
2416764762717723294;2416485503094587462;4
2417101216946787578;2416485503094587462;3
2417174819117214582;2416485503094587462;4
2417354554480410069;2416485503094587462;3
2417443681101189941;2416485503094587462;4
2417606684297042246;2416485503094587462;4
2417645923233804657;2416485503094587462;4
2417768856195242918;2416485503094587462;4
2418026975049610730;2417996049504644547;2
2418182001284650648;2417996049504644547;2
2418191151840414418;2417996049504644547;2
2418427331725019518;2417996049504644547;3
2418536360018658217;2417996049504644547;3
2418790373304832261;2418635835631335770;1
2418864533906788782;2418635835631335770;2
2418897207387118078;2418635835631335770;2
2418966442634867507;2418635835631335770;1
2419212483663505975;2418635835631335770;1
2419400225132292615;2419212483663505975;3
2419622578461834774;2419212483663505975;3
2419769200935451456;2419622578461834774;2
2420046726291442596;2419622578461834774;3
2420377920566778856;2420046726291442596;2
2420491283371977145;2420046726291442596;2
2420664983971255320;2420046726291442596;1
2421092448502066083;2420046726291442596;2
2421408869549163828;2420046726291442596;1
2421711322202437878;2421408869549163828;3
2421932118171410036;2421408869549163828;4
2422522556340685766;2421408869549163828;3
2422675861687507861;2421408869549163828;3
2422918150366000600;2421408869549163828;3
2423148588732833431;2421408869549163828;4
2423356437209188176;2421408869549163828;3
2423598218088291747;2421408869549163828;3
2423804562751577375;2421408869549163828;3
2424048530878973921;2421408869549163828;4
2424421053257004713;2421408869549163828;3
2424421668820505049;2421408869549163828;4
2424644661386115872;2421408869549163828;3
2425021516568763696;2425004159375357615;4
2425404074741134935;2425004159375357615;3
2425572941509625680;2425004159375357615;3
2426082632285437141;2425572941509625680;2
2426261917722097183;2425572941509625680;1
2426369508876993906;2425572941509625680;1
2426554736113592472;2425572941509625680;1
2426753528330271560;2425572941509625680;1
2427056501535238381;2425572941509625680;2
2427236100461890561;2425572941509625680;1
2427321760333144342;2425572941509625680;2
2427559003597401198;2425572941509625680;2
2427843962408329892;2425572941509625680;1
2428035161072726268;2425572941509625680;1
2428077386538301886;2425572941509625680;1
2428254836833284116;2425572941509625680;2
2428428615983580168;2425572941509625680;2
2428720203026334157;2428579579521350698;4
2428815371778779879;2428579579521350698;3
2428943267060738310;2428579579521350698;3
2429308447962391127;2428579579521350698;3
2429429726368073798;2428579579521350698;3
2429646744237998244;2428579579521350698;4
2430202624815708784;2428579579521350698;4
2430382868886468756;2428579579521350698;4
2430558176409550689;2428579579521350698;3
2430674169118287012;2428579579521350698;4
2430684197908597640;2428579579521350698;4
2430907519701348018;2428579579521350698;4
2430969544520053834;2428579579521350698;3
2431153052382686266;2428579579521350698;3
2431327397139915337;2428579579521350698;3
2431494775977135305;2428579579521350698;4
2431916224892896716;2428579579521350698;3
2432074604711333036;2428579579521350698;4
2432277136576735043;2428579579521350698;3
2432394566691546618;2428579579521350698;4
2432657755149863876;2428579579521350698;3
2432730041330654366;2428579579521350698;4
2432935571733678013;2428579579521350698;3
2432970892237114830;2428579579521350698;4
2433530052198743862;2433342624789855838;4
2433914677824304411;2433342624789855838;3
2434080283311706184;2433342624789855838;4
2434101879025414755;2433342624789855838;4
2434180530455315234;2433342624789855838;4
2434567469117678723;2433342624789855838;4
2434775961711553567;2434567469117678723;2
2434951029555475353;2434567469117678723;1
2435016397783549563;2434567469117678723;2
2435152634117384811;2434567469117678723;1
2435344995933956904;2434567469117678723;1
2435585887183664431;2434567469117678723;2
2435899455122836659;2434567469117678723;2
2436300533591350529;2436177593820230037;3
2436584455682601952;2436177593820230037;2
2436671340945314138;2436584455682601952;3
2436839339513429351;2436584455682601952;4
2437296183225009142;2436584455682601952;3
2437441787389496968;2436584455682601952;4
2437525206687302800;2436584455682601952;3
2437750435550198026;2436584455682601952;4
2438409151787913602;2436584455682601952;4
2438451228192308513;2436584455682601952;4
2438664803341809624;2436584455682601952;4
2438685885054520841;2436584455682601952;3
2438765901022289222;2436584455682601952;3
2439031004647035424;2436584455682601952;4
2439138051231109866;2436584455682601952;4
2439239515699796148;2436584455682601952;3
2439314853162259396;2436584455682601952;3
2439465965095040175;2436584455682601952;3
2440011766738149959;2436584455682601952;3
2440277999485494061;2440082267991651982;3
2440639661284548013;2440082267991651982;3
2440644916213787060;2440082267991651982;3
2440666180723435194;2440082267991651982;3
2440841620421345563;2440082267991651982;3
2440999532652822204;2440082267991651982;3
2441316016791175021;2440082267991651982;3
2441329532284783688;2441316016791175021;2
2441560262681239243;2441316016791175021;3
2441697504589250728;2441316016791175021;2
2441902129737490866;2441316016791175021;3
2442237232289919959;2441316016791175021;2
2442472193988912473;2441316016791175021;2
2442600326772164526;2441316016791175021;3
2442786497751204309;2442600326772164526;1
2442988755704525467;2442600326772164526;2
2443044254197377817;2442600326772164526;2
2443093995490280533;2442600326772164526;2
2443244117086539756;2442600326772164526;1
2443414563587560864;2442600326772164526;1
2443529443020432204;2442600326772164526;2
2443732653720793624;2443529443020432204;2
2443861779522272740;2443529443020432204;2
2444000221343746469;2443529443020432204;3
2444106368646921039;2443529443020432204;3
2444112429068867783;2443529443020432204;2
2444258506992046324;2443529443020432204;3
2444304246557650779;2443529443020432204;3
2444648464902099857;2443529443020432204;2
2444704857572144572;2443529443020432204;2
2444914215458103956;2443529443020432204;3
2445114384618324264;2443529443020432204;3
2445136650925069325;2443529443020432204;2
2445199966038022517;2443529443020432204;2
2445314800308935660;2443529443020432204;2
2445646998490457751;2443529443020432204;3
2445857436446865740;2443529443020432204;2
2446043389446367540;2443529443020432204;2
2446162108685941550;2443529443020432204;3
2446344100821370726;2443529443020432204;3
2446623843711651864;2443529443020432204;3
2447016153262711165;2443529443020432204;3
2447210120009489680;2447055809512055311;3
2447430939121339370;2447055809512055311;2
2447589379414907407;2447055809512055311;3
2447857405312279598;2447055809512055311;3
2448039644803855145;2447055809512055311;2
2448152402343939920;2447055809512055311;2
2448358313457855627;2447055809512055311;2
2448511494185297136;2447055809512055311;2
2448579686121220912;2448511494185297136;1
2448614281617708178;2448511494185297136;2
2448723512414980947;2448614281617708178;4
2448833863301279767;2448614281617708178;4
2449031796405169579;2448876851215693121;3
2449204219344304547;2448876851215693121;3
2449394442307375709;2448876851215693121;2
2449570329621823200;2448876851215693121;3
2449617496324765357;2448876851215693121;3
2449683037219246108;2448876851215693121;2
2450302505281401834;2449683037219246108;4
2450524507315396731;2450302505281401834;3
2450565178704910093;2450302505281401834;3
2450604425940652022;2450302505281401834;3
2450634272190208233;2450302505281401834;2
2450782475723260809;2450302505281401834;3
2451240209345388722;2450302505281401834;2
2451369447272460112;2450302505281401834;2
2451562221012127044;2450302505281401834;2
2451861752918102409;2450302505281401834;2
2451916701690156164;2450302505281401834;3
2451951858641781098;2450302505281401834;2
2452165801393294820;2450302505281401834;2
2452246558722349378;2450302505281401834;3
2452319716864462792;2450302505281401834;2
2452391664434954371;2450302505281401834;3
2452463899879373579;2450302505281401834;3
2452793843402258469;2450302505281401834;3
2453010347621134568;2450302505281401834;3
2453114140990158436;2450302505281401834;3
2453327085083135714;2450302505281401834;2
2453373787816879835;2453327085083135714;2
2453587522641622419;2453327085083135714;3
2453775649765262640;2453327085083135714;2
2454009836035023845;2453327085083135714;3
2454089043529274630;2453327085083135714;3
2454478638239904507;2453327085083135714;2
2454845040021630723;2454673990564612463;1
2454906738110165669;2454673990564612463;1
2454996572920373566;2454673990564612463;2
2455083513904809526;2454673990564612463;1
2455285863770538924;2454673990564612463;1
2455347276877719580;2454673990564612463;1
2455567113293126755;2454673990564612463;2
2455861742466606250;2454673990564612463;1
2456173077684959916;2456002400854879528;3
2456262409874979919;2456002400854879528;4
2456407744624612173;2456002400854879528;4
2456415729407883142;2456002400854879528;4
2456573519005161638;2456002400854879528;4
2456680225745291096;2456002400854879528;4
2456792253987154185;2456002400854879528;4
2456992421537552304;2456002400854879528;3
2457016929480793790;2456002400854879528;3
2457144734173076489;2456002400854879528;4
2457264066402441372;2456002400854879528;3
2457379263937997099;2456002400854879528;4
2457453141161481029;2456002400854879528;3
2457569945386625571;2457467472769754161;3
2457740474407168253;2457569945386625571;3
2458099521389335717;2457740474407168253;1
2458159163810010036;2457740474407168253;1
2458325930116566691;2458159163810010036;1
2458538361440246819;2458159163810010036;2
2458806049717930080;2458159163810010036;1
2458904037307422684;2458806049717930080;2
2459106332961726203;2458806049717930080;1
2459313281015817087;2458806049717930080;1
2459661661561334040;2458806049717930080;1
2459758942885929500;2458806049717930080;1
2459807002459033890;2458806049717930080;2
2459861438558346716;2458806049717930080;2
2460161299874764800;2458806049717930080;1
2460171958778227263;2458806049717930080;2
2460325253877586344;2458806049717930080;2
2460403171453453983;2458806049717930080;2
